SK_Cliente,SK_Producto,SK_Tienda,FechaVenta,Cantidad,PrecioVenta
11,76,6,2022-06-17 18:23:39,1,1933.62
46,4,9,2022-06-17 19:50:33,2,1836.78
19,75,14,2022-06-17 19:27:09,1,1305.64
22,73,10,2022-06-17 12:14:28,1,1785.0
71,21,11,2022-06-17 20:07:41,1,1153.43
33,2,1,2022-06-17 09:51:05,2,2188.68
46,40,3,2022-06-17 14:55:01,1,442.92
22,16,7,2022-06-17 10:32:54,1,1486.14
7,35,6,2022-06-17 11:44:20,1,307.65
79,61,8,2022-06-17 19:47:53,1,2169.68
51,60,11,2022-06-18 18:31:19,1,282.75
69,19,3,2022-06-18 18:16:18,3,1996.13
39,48,10,2022-06-18 11:22:03,1,655.83
28,15,4,2022-06-18 11:22:20,2,1487.21
38,50,13,2022-06-18 10:35:48,4,449.9
1,42,1,2022-06-18 11:23:20,1,1454.64
73,13,1,2022-06-18 08:59:20,4,1502.72
4,8,9,2022-06-18 19:10:06,4,2987.58
98,27,5,2022-06-18 19:05:25,3,650.25
91,66,12,2022-06-18 08:58:35,1,1373.48
71,1,8,2022-06-18 08:33:54,2,2274.7
10,56,8,2022-06-18 11:08:10,5,1084.03
51,28,14,2022-06-19 09:28:16,1,450.23
33,46,11,2022-06-19 13:24:08,2,657.18
27,46,2,2022-06-19 12:21:29,3,681.95
97,63,10,2022-06-19 19:13:46,1,1997.39
90,50,4,2022-06-19 17:41:24,1,473.08
60,23,14,2022-06-19 08:40:01,1,1151.9
98,29,9,2022-06-19 18:03:39,1,382.89
99,60,8,2022-06-19 10:22:10,2,270.31
21,33,4,2022-06-19 15:11:46,1,271.73
72,75,14,2022-06-19 12:13:38,3,1427.06
29,36,6,2022-06-20 08:06:26,2,377.47
2,49,3,2022-06-20 10:12:20,1,443.78
28,64,15,2022-06-20 11:04:36,1,2018.67
33,22,5,2022-06-20 17:54:13,2,1453.28
45,53,4,2022-06-20 15:51:13,1,758.57
81,67,11,2022-06-20 12:09:43,3,1778.92
68,52,15,2022-06-20 13:31:22,1,468.44
49,46,3,2022-06-20 08:55:41,1,646.03
94,30,3,2022-06-20 09:23:46,1,316.02
76,60,2,2022-06-20 16:04:05,1,249.49
40,76,2,2022-06-20 20:42:26,1,1920.72
48,75,13,2022-06-20 14:19:59,1,1315.6
79,25,11,2022-06-20 19:38:05,2,412.22
84,16,10,2022-06-20 18:48:29,5,1581.96
81,55,14,2022-06-21 19:29:08,1,757.06
68,61,7,2022-06-21 08:44:03,1,1968.13
66,61,12,2022-06-21 08:01:32,1,2145.48
16,63,13,2022-06-21 13:59:14,1,2079.97
83,36,5,2022-06-21 13:35:41,1,348.6
13,15,13,2022-06-21 16:25:58,1,1396.43
62,42,14,2022-06-21 11:00:36,2,1639.67
62,62,15,2022-06-21 08:30:22,1,1836.29
44,11,7,2022-06-21 14:02:37,1,1713.96
91,10,14,2022-06-21 08:20:31,1,1747.79
48,26,2,2022-06-22 08:48:57,2,548.42
84,20,11,2022-06-22 10:54:22,4,1995.83
84,40,3,2022-06-22 18:05:20,3,449.31
47,72,6,2022-06-22 18:03:06,1,2230.3
23,53,15,2022-06-22 09:49:34,1,684.55
90,11,13,2022-06-22 17:40:38,1,1905.54
50,23,9,2022-06-22 20:29:52,1,1201.44
2,47,7,2022-06-22 13:20:18,1,623.02
14,49,6,2022-06-22 16:11:20,1,439.87
42,37,12,2022-06-22 09:07:13,4,439.37
87,40,1,2022-06-22 12:18:40,1,503.7
44,18,8,2022-06-22 20:24:39,2,2046.79
58,5,12,2022-06-23 10:06:43,1,2351.82
24,7,11,2022-06-23 19:22:10,4,2854.19
56,53,6,2022-06-23 12:08:25,1,707.31
62,32,10,2022-06-23 13:09:37,5,432.47
43,40,13,2022-06-23 13:39:28,1,503.7
63,14,10,2022-06-23 19:33:46,1,1417.52
19,48,3,2022-06-23 08:24:22,1,656.87
89,75,10,2022-06-23 18:59:49,1,1486.87
25,53,12,2022-06-23 08:57:27,2,739.81
47,18,5,2022-06-23 14:54:31,1,1968.89
54,40,12,2022-06-23 12:38:03,2,475.78
32,8,1,2022-06-23 13:53:54,5,3065.31
34,7,12,2022-06-23 14:19:29,1,2756.84
22,32,7,2022-06-23 17:25:44,2,410.21
16,45,3,2022-06-23 09:40:05,2,598.17
65,62,5,2022-06-23 08:32:50,1,1966.3
70,47,3,2022-06-23 09:07:56,1,591.14
49,48,11,2022-06-23 14:15:17,1,601.14
71,29,7,2022-06-23 18:58:05,4,387.89
53,34,10,2022-06-23 18:54:15,1,353.65
33,15,14,2022-06-24 09:13:53,2,1508.27
2,13,5,2022-06-24 20:33:10,2,1723.85
20,43,11,2022-06-24 19:57:58,5,1627.97
6,67,4,2022-06-24 14:32:32,3,1748.46
26,39,14,2022-06-24 18:09:47,4,482.39
16,48,15,2022-06-24 09:29:26,2,571.61
36,22,4,2022-06-24 08:08:10,2,1423.03
73,51,5,2022-06-24 15:50:22,1,426.5
72,17,3,2022-06-24 15:37:04,3,2032.9
11,33,15,2022-06-24 17:05:14,5,275.17
92,74,3,2022-06-24 17:31:29,1,1721.04
82,49,8,2022-06-24 08:27:00,1,433.51
87,35,7,2022-06-25 14:47:12,1,323.15
76,26,5,2022-06-25 08:21:18,1,552.05
63,38,5,2022-06-25 13:54:35,1,322.87
56,64,4,2022-06-25 18:58:53,1,2177.9
99,39,6,2022-06-25 20:38:51,1,452.52
4,3,12,2022-06-25 16:50:19,3,1920.52
94,58,10,2022-06-25 16:51:35,4,246.89
13,41,10,2022-06-25 16:08:28,4,1443.87
95,56,6,2022-06-25 19:54:54,1,994.44
10,67,7,2022-06-25 13:31:11,1,1838.03
43,7,5,2022-06-25 11:27:08,1,2668.94
68,20,5,2022-06-25 17:44:58,1,1937.39
42,17,9,2022-06-25 20:15:18,1,2115.2
19,22,5,2022-06-25 08:53:17,1,1526.97
99,5,4,2022-06-25 19:40:44,2,2294.91
66,33,1,2022-06-25 15:24:08,1,255.56
77,15,5,2022-06-25 17:50:40,1,1470.89
62,61,2,2022-06-25 12:53:45,2,1973.23
72,20,11,2022-06-25 16:48:35,1,1978.21
74,33,11,2022-06-25 18:46:05,2,258.98
16,32,15,2022-06-25 17:58:30,2,412.18
16,36,12,2022-06-25 18:30:56,2,399.05
66,19,15,2022-06-26 09:53:21,5,2019.49
97,4,2,2022-06-26 09:43:47,3,1752.96
65,49,7,2022-06-26 17:22:43,2,454.57
43,34,4,2022-06-26 18:05:07,2,342.34
87,48,10,2022-06-26 16:56:13,3,577.24
48,37,5,2022-06-26 20:46:21,1,466.67
61,68,4,2022-06-26 14:26:34,1,1929.22
19,70,2,2022-06-26 09:22:18,1,2121.23
77,61,7,2022-06-26 14:23:36,1,2121.66
74,10,15,2022-06-26 12:56:36,1,1851.21
24,27,6,2022-06-26 20:02:21,4,614.28
88,60,10,2022-06-26 08:26:33,2,264.72
92,65,9,2022-06-27 18:14:24,1,1548.95
21,26,12,2022-06-27 11:13:36,1,557.55
98,51,7,2022-06-27 13:57:11,1,446.06
76,38,7,2022-06-27 17:11:49,2,326.59
92,33,7,2022-06-27 19:43:49,1,283.53
44,2,8,2022-06-27 19:04:18,2,2002.96
6,40,10,2022-06-27 16:09:32,1,467.4
18,35,10,2022-06-27 15:27:35,1,336.14
90,62,4,2022-06-27 16:55:38,1,1991.49
87,76,6,2022-06-27 15:29:55,1,1978.25
13,28,13,2022-06-27 19:14:01,2,437.44
53,64,5,2022-06-28 15:14:03,3,2071.04
88,73,14,2022-06-28 20:06:47,5,1639.45
42,30,9,2022-06-28 19:50:16,1,343.19
46,10,13,2022-06-28 11:22:36,1,1976.87
17,66,10,2022-06-28 12:23:47,2,1296.45
37,64,9,2022-06-28 14:11:26,1,2196.33
88,66,11,2022-06-28 20:05:01,1,1315.33
66,46,4,2022-06-28 13:00:14,1,681.95
56,26,11,2022-06-28 18:49:33,2,548.0
51,6,5,2022-06-28 12:15:15,2,2548.92
41,56,14,2022-06-28 12:41:13,2,1012.08
20,63,4,2022-06-28 19:39:47,3,2016.2
58,30,9,2022-06-29 13:08:48,2,306.79
54,32,13,2022-06-29 12:05:46,1,415.68
58,65,4,2022-06-29 16:49:50,2,1561.49
40,63,6,2022-06-29 09:59:13,2,2117.41
3,17,1,2022-06-29 15:23:18,1,2137.73
18,25,11,2022-06-29 19:59:42,1,419.57
12,58,11,2022-06-29 16:24:09,1,233.18
37,31,2,2022-06-29 18:06:20,2,409.72
84,72,15,2022-06-29 10:01:33,1,2114.09
97,59,14,2022-06-29 18:46:27,4,301.72
91,31,14,2022-06-29 10:50:40,1,420.03
92,32,1,2022-06-29 16:27:56,2,381.08
88,51,1,2022-06-29 15:15:14,1,419.32
4,61,10,2022-06-30 14:29:16,1,1973.62
91,24,8,2022-06-30 14:31:34,1,1520.03
71,33,2,2022-06-30 11:43:46,1,284.62
30,5,14,2022-06-30 16:30:01,1,2461.16
49,31,5,2022-06-30 13:30:53,1,382.3
2,72,6,2022-06-30 19:43:20,1,2303.32
18,6,1,2022-06-30 20:17:44,1,2685.7
8,66,6,2022-06-30 16:36:22,2,1332.88
63,47,2,2022-07-01 13:01:18,2,652.07
65,30,6,2022-07-01 17:11:52,1,346.6
78,6,7,2022-07-01 16:47:43,1,2707.55
16,60,8,2022-07-01 14:10:18,3,268.8
48,4,1,2022-07-01 16:15:39,3,1725.89
79,23,4,2022-07-01 08:13:59,1,1157.8
91,56,12,2022-07-01 08:03:43,2,1091.45
78,28,5,2022-07-01 10:01:21,1,440.67
6,28,10,2022-07-01 10:52:53,2,439.2
39,21,3,2022-07-01 14:07:09,1,1201.79
44,10,5,2022-07-01 11:59:10,1,1774.32
10,12,7,2022-07-01 20:08:20,1,1910.74
83,5,4,2022-07-01 12:35:46,1,2265.97
75,72,14,2022-07-01 11:54:48,1,2152.44
18,50,6,2022-07-01 12:12:56,5,450.58
39,71,4,2022-07-01 13:00:26,2,2386.04
11,6,1,2022-07-01 17:16:33,3,2495.29
45,12,6,2022-07-01 11:14:27,1,1855.66
51,22,2,2022-07-02 10:03:39,1,1375.17
87,40,11,2022-07-02 18:28:23,1,445.99
94,70,5,2022-07-02 11:54:34,1,2202.43
36,52,14,2022-07-02 12:12:16,3,477.0
72,10,14,2022-07-02 18:22:58,1,1755.13
24,39,9,2022-07-02 18:25:02,1,471.22
5,55,7,2022-07-02 20:14:01,1,810.65
72,11,8,2022-07-02 16:24:17,1,1979.23
80,66,15,2022-07-02 20:40:50,1,1316.88
87,68,3,2022-07-02 18:40:17,2,1837.84
46,25,1,2022-07-02 08:27:15,1,414.05
5,36,13,2022-07-02 16:14:40,2,399.05
86,74,8,2022-07-02 10:57:59,1,1660.12
84,71,2,2022-07-02 11:29:46,4,2244.81
94,14,12,2022-07-02 18:08:21,1,1492.35
97,59,8,2022-07-02 15:00:08,1,297.98
17,67,14,2022-07-02 17:17:46,3,1811.41
31,74,6,2022-07-02 20:32:49,3,1771.98
43,12,4,2022-07-02 20:40:44,1,1936.24
45,43,14,2022-07-03 18:43:07,1,1536.71
70,66,3,2022-07-03 16:03:30,2,1250.91
54,21,8,2022-07-03 09:56:51,1,1152.89
96,57,1,2022-07-03 11:16:40,1,289.13
16,47,15,2022-07-03 11:12:50,2,621.85
100,4,13,2022-07-03 16:59:29,1,1903.93
25,65,1,2022-07-03 18:10:44,2,1492.17
80,54,8,2022-07-03 15:12:58,2,678.99
58,21,2,2022-07-03 16:29:49,2,1149.93
68,24,6,2022-07-03 15:06:58,1,1454.29
17,41,8,2022-07-03 19:15:21,3,1634.92
13,9,12,2022-07-03 15:12:06,1,1724.28
14,48,10,2022-07-03 16:55:54,1,643.42
55,58,2,2022-07-03 15:34:51,1,226.11
1,40,12,2022-07-04 15:07:44,2,503.7
49,12,15,2022-07-04 13:12:30,1,2002.15
11,25,4,2022-07-04 19:29:43,1,422.16
43,61,2,2022-07-04 14:55:19,1,2185.83
33,60,7,2022-07-04 08:47:59,1,248.68
98,67,2,2022-07-04 11:53:20,1,1977.44
76,57,5,2022-07-04 18:14:38,5,300.66
84,68,6,2022-07-04 17:31:28,1,1856.49
45,67,14,2022-07-04 08:21:20,1,1804.61
34,16,3,2022-07-05 08:18:22,1,1534.86
93,71,11,2022-07-05 16:27:54,2,2245.79
4,33,4,2022-07-05 16:57:53,5,246.98
100,59,11,2022-07-05 11:31:55,1,300.98
34,64,14,2022-07-05 13:43:29,1,2050.89
93,11,4,2022-07-05 08:59:33,1,1857.45
75,20,9,2022-07-05 16:33:37,1,2022.89
86,50,1,2022-07-05 10:22:42,3,450.89
35,56,5,2022-07-05 10:11:18,1,1034.7
83,24,13,2022-07-05 08:11:37,2,1334.58
90,17,4,2022-07-05 20:06:22,3,2135.61
45,8,10,2022-07-05 19:48:25,1,2794.35
4,9,7,2022-07-05 20:30:32,1,1759.46
35,24,15,2022-07-05 12:32:21,3,1411.76
66,61,7,2022-07-06 15:13:18,1,1914.31
21,39,15,2022-07-06 13:27:14,1,462.44
28,1,1,2022-07-06 12:55:24,1,2010.43
98,62,12,2022-07-06 19:23:28,2,1840.12
74,45,12,2022-07-06 09:11:19,1,644.2
90,41,13,2022-07-06 14:41:25,2,1435.32
40,74,14,2022-07-06 17:17:08,1,1733.6
68,72,5,2022-07-06 11:14:09,1,2362.17
77,25,1,2022-07-06 17:41:56,3,401.7
89,25,3,2022-07-06 19:47:25,1,392.14
15,44,3,2022-07-06 13:21:51,1,1405.43
77,56,3,2022-07-06 10:39:53,2,1018.71
55,39,5,2022-07-06 10:17:54,1,451.95
59,15,13,2022-07-06 08:00:47,2,1427.27
63,31,1,2022-07-06 19:27:01,1,411.67
27,37,7,2022-07-07 16:03:58,2,414.47
5,13,7,2022-07-07 20:13:57,1,1640.18
79,36,3,2022-07-07 15:55:53,3,399.05
15,11,9,2022-07-07 19:55:52,1,1795.96
60,29,9,2022-07-07 18:25:07,1,432.01
87,74,12,2022-07-07 17:05:22,2,1759.65
99,4,4,2022-07-07 14:07:31,1,1962.03
38,70,15,2022-07-07 16:25:13,3,2298.1
21,37,7,2022-07-07 20:35:52,3,425.46
31,45,14,2022-07-07 19:26:33,1,615.57
60,42,15,2022-07-07 19:06:28,1,1603.16
33,46,8,2022-07-07 12:37:59,2,681.95
36,69,3,2022-07-07 19:53:11,1,1967.65
50,19,8,2022-07-07 08:28:11,1,1909.69
8,75,2,2022-07-07 08:02:31,1,1302.22
31,4,9,2022-07-07 15:32:06,3,1769.92
17,11,5,2022-07-07 17:38:19,1,1826.5
99,4,8,2022-07-08 11:37:31,1,1934.42
13,49,12,2022-07-08 15:12:08,1,429.85
43,9,11,2022-07-08 20:22:30,1,1875.27
39,64,14,2022-07-08 12:09:10,2,2116.41
89,8,2,2022-07-08 12:58:54,2,2875.14
12,48,1,2022-07-08 12:56:31,5,612.45
74,13,1,2022-07-08 14:40:33,4,1723.85
80,35,1,2022-07-08 11:54:29,1,318.42
99,64,3,2022-07-08 10:30:51,1,2160.79
33,38,8,2022-07-08 08:28:24,1,341.17
14,52,14,2022-07-08 08:07:09,1,473.61
35,19,5,2022-07-09 08:51:47,3,1909.24
30,8,12,2022-07-09 18:30:03,1,2848.32
53,72,2,2022-07-09 15:15:26,1,2302.62
20,12,14,2022-07-09 16:44:25,3,1885.51
60,30,12,2022-07-09 14:08:34,1,313.76
89,71,1,2022-07-09 13:52:58,1,2257.16
77,47,13,2022-07-09 13:09:04,1,634.65
99,50,1,2022-07-09 17:52:03,1,484.51
17,8,15,2022-07-09 09:51:02,5,2735.87
70,71,7,2022-07-09 19:26:42,1,2328.63
50,56,2,2022-07-09 19:32:52,1,1035.78
2,1,7,2022-07-09 10:11:57,2,2169.68
42,31,15,2022-07-09 11:06:15,4,402.79
16,8,3,2022-07-09 19:12:20,1,2751.12
2,44,11,2022-07-10 11:06:41,2,1424.92
54,9,2,2022-07-10 16:06:44,1,1857.58
39,37,15,2022-07-10 18:49:46,2,434.46
48,4,9,2022-07-10 13:43:24,3,1864.73
88,10,12,2022-07-10 19:41:48,5,1869.12
2,38,7,2022-07-10 15:39:02,1,364.64
43,43,15,2022-07-10 15:37:38,1,1631.55
63,6,1,2022-07-10 15:11:54,2,2570.33
25,14,12,2022-07-10 09:45:47,2,1387.39
86,4,14,2022-07-10 13:13:39,2,1762.04
96,26,6,2022-07-10 08:55:39,5,571.83
6,76,10,2022-07-10 14:04:13,2,1847.73
8,3,14,2022-07-10 08:32:07,1,2090.29
23,33,10,2022-07-10 16:49:03,1,283.39
66,41,12,2022-07-10 15:20:08,1,1615.95
99,36,1,2022-07-10 20:58:56,1,357.57
9,57,7,2022-07-10 13:05:54,1,300.93
50,23,6,2022-07-11 13:26:15,1,1228.96
13,18,15,2022-07-11 15:24:45,3,2173.87
65,35,8,2022-07-11 09:22:08,1,306.95
49,8,4,2022-07-11 08:46:45,1,2783.68
58,11,7,2022-07-11 09:04:34,3,1763.54
40,69,8,2022-07-11 08:47:19,1,2199.81
11,28,5,2022-07-11 08:35:20,1,457.91
99,55,5,2022-07-11 20:28:01,3,720.72
6,46,12,2022-07-11 12:30:00,2,605.33
57,7,9,2022-07-11 18:08:44,1,2985.62
77,9,3,2022-07-12 16:28:37,2,1725.76
5,9,3,2022-07-12 11:08:23,1,1715.63
60,48,8,2022-07-12 09:12:09,1,586.56
91,46,7,2022-07-12 15:18:50,1,658.78
88,1,7,2022-07-12 20:35:27,2,2274.7
25,45,3,2022-07-12 19:08:52,2,637.07
15,63,10,2022-07-12 15:14:38,2,1963.99
90,35,9,2022-07-12 13:36:24,2,306.84
99,61,10,2022-07-12 19:57:43,1,2139.7
56,6,1,2022-07-13 11:28:48,2,2682.72
76,58,10,2022-07-13 13:52:10,2,247.38
18,71,8,2022-07-13 17:35:17,1,2335.14
41,62,3,2022-07-13 19:55:13,2,1974.84
100,24,11,2022-07-13 17:13:46,4,1400.93
67,58,3,2022-07-13 17:24:42,1,222.92
64,65,6,2022-07-13 18:54:42,1,1674.55
51,41,9,2022-07-13 20:49:23,3,1425.68
19,50,15,2022-07-13 18:21:23,2,449.97
7,29,3,2022-07-13 18:22:53,1,423.12
30,76,9,2022-07-13 11:27:09,2,1765.02
68,61,1,2022-07-13 08:09:12,2,2050.57
84,39,14,2022-07-13 15:24:47,1,476.65
37,10,2,2022-07-13 17:35:07,2,1794.11
6,63,2,2022-07-14 18:28:00,4,2033.0
84,26,8,2022-07-14 15:31:00,1,591.24
65,9,14,2022-07-14 18:38:54,1,1849.39
89,66,2,2022-07-14 17:10:16,1,1356.1
58,38,2,2022-07-14 16:37:46,4,331.32
20,62,4,2022-07-14 18:08:44,2,2042.17
35,4,7,2022-07-14 16:34:14,1,1871.14
4,71,13,2022-07-14 10:28:58,5,2300.35
79,9,8,2022-07-14 10:43:12,1,1747.96
18,24,1,2022-07-14 14:22:17,3,1498.49
22,63,12,2022-07-14 11:08:33,1,2091.94
73,8,14,2022-07-14 15:01:32,1,3059.09
44,10,10,2022-07-14 19:44:01,1,1947.59
70,43,6,2022-07-14 18:27:23,1,1512.07
37,72,15,2022-07-14 18:25:07,1,2289.21
86,2,6,2022-07-15 11:21:21,1,2091.13
90,48,2,2022-07-15 08:18:30,2,632.41
55,29,14,2022-07-15 17:41:02,1,414.7
100,49,13,2022-07-15 08:23:08,5,486.25
95,4,10,2022-07-15 17:39:00,2,1737.48
93,13,5,2022-07-15 15:47:11,1,1574.24
86,19,8,2022-07-15 12:57:02,4,2072.28
88,9,6,2022-07-15 14:01:32,2,1853.86
12,51,13,2022-07-15 10:15:50,1,407.18
91,76,3,2022-07-15 19:28:19,1,1881.6
93,57,3,2022-07-15 11:46:31,2,312.05
99,25,11,2022-07-15 08:24:18,1,412.32
13,70,3,2022-07-16 19:25:12,4,2339.35
70,33,9,2022-07-16 20:48:36,1,271.4
60,26,8,2022-07-16 17:35:47,2,591.13
64,51,4,2022-07-16 13:09:28,2,386.27
81,36,14,2022-07-16 10:36:13,1,367.84
99,73,12,2022-07-16 16:00:39,2,1716.8
54,49,4,2022-07-16 13:32:17,1,487.03
30,63,4,2022-07-16 17:49:00,2,2109.92
92,51,12,2022-07-16 10:13:35,1,406.53
64,9,7,2022-07-16 11:15:30,2,1944.07
31,49,7,2022-07-16 13:46:24,2,444.91
69,55,1,2022-07-16 11:08:29,1,786.97
38,44,4,2022-07-16 09:48:09,1,1315.1
46,76,5,2022-07-16 15:32:06,1,1813.65
29,13,14,2022-07-17 19:10:33,4,1551.67
28,75,5,2022-07-17 12:36:19,1,1494.97
73,28,10,2022-07-17 09:38:54,1,420.07
50,67,7,2022-07-17 14:32:14,1,1916.09
12,32,12,2022-07-17 19:04:02,1,382.64
22,15,13,2022-07-17 08:29:58,1,1464.16
7,10,14,2022-07-17 17:08:24,1,1886.63
26,37,13,2022-07-17 12:56:45,1,415.88
36,68,10,2022-07-17 13:40:34,1,1957.06
70,63,12,2022-07-17 16:51:31,1,2190.93
94,29,15,2022-07-18 17:37:52,1,436.6
5,25,6,2022-07-18 19:45:29,1,415.65
32,22,1,2022-07-18 14:14:17,1,1407.64
52,66,8,2022-07-18 10:48:06,1,1370.9
73,32,9,2022-07-18 14:21:52,2,417.86
3,39,7,2022-07-18 10:00:04,4,465.95
17,69,9,2022-07-18 12:06:09,1,2026.74
44,27,8,2022-07-18 15:54:31,1,619.05
34,64,1,2022-07-18 11:22:34,1,2050.18
53,57,7,2022-07-18 14:34:14,5,298.26
97,43,11,2022-07-18 09:50:19,2,1457.34
7,26,14,2022-07-19 18:02:37,1,570.23
11,50,11,2022-07-19 14:38:51,2,474.38
74,23,11,2022-07-19 14:46:14,3,1126.67
39,63,13,2022-07-19 12:48:26,1,2101.95
60,28,9,2022-07-19 11:56:40,1,464.16
79,70,10,2022-07-19 08:30:03,1,2344.26
36,28,6,2022-07-19 12:27:42,1,433.27
54,62,7,2022-07-19 10:20:27,2,1960.2
40,47,5,2022-07-19 15:51:58,1,585.44
73,38,3,2022-07-19 08:55:26,1,361.15
56,65,8,2022-07-19 12:06:13,1,1527.68
59,57,14,2022-07-19 15:30:53,5,308.09
26,47,2,2022-07-19 08:23:21,1,630.96
86,14,5,2022-07-19 16:29:32,1,1411.97
84,70,12,2022-07-19 08:47:28,1,2415.42
77,13,15,2022-07-19 15:30:46,1,1723.85
90,10,3,2022-07-20 12:03:35,3,1861.91
97,15,2,2022-07-20 19:24:37,2,1448.58
30,16,11,2022-07-20 18:02:26,4,1705.45
87,35,9,2022-07-20 14:04:47,1,319.69
17,62,1,2022-07-20 16:28:39,1,1924.78
84,48,10,2022-07-20 11:25:04,1,648.13
98,19,13,2022-07-20 11:35:54,5,1977.67
53,39,6,2022-07-20 10:51:11,2,492.93
57,26,11,2022-07-20 14:47:00,1,590.29
67,67,6,2022-07-20 20:34:21,2,1752.56
43,42,6,2022-07-20 19:40:24,1,1576.94
21,9,1,2022-07-20 11:13:28,1,1859.93
66,12,11,2022-07-20 17:29:57,2,1844.85
82,41,1,2022-07-20 12:12:51,1,1519.73
3,2,2,2022-07-20 16:19:56,3,2037.93
21,30,13,2022-07-21 11:34:45,4,319.59
20,59,11,2022-07-21 11:24:36,1,315.11
12,45,8,2022-07-21 17:42:31,2,601.81
55,41,12,2022-07-21 12:05:52,2,1562.52
29,50,13,2022-07-21 08:50:47,1,453.63
4,73,15,2022-07-21 18:16:17,1,1596.03
66,31,15,2022-07-21 11:14:35,2,403.29
70,68,15,2022-07-21 19:07:48,3,1930.09
35,75,3,2022-07-21 15:03:53,1,1334.67
97,28,14,2022-07-21 10:52:58,2,436.46
60,52,14,2022-07-21 13:14:29,1,439.94
57,71,3,2022-07-21 15:49:41,1,2153.43
94,39,3,2022-07-21 09:17:40,3,429.72
47,25,3,2022-07-21 13:03:25,5,414.73
90,38,9,2022-07-21 18:11:14,2,351.87
16,15,10,2022-07-22 14:25:33,1,1431.69
55,68,5,2022-07-22 13:23:32,1,1882.3
15,70,14,2022-07-22 16:29:10,2,2372.65
97,17,8,2022-07-22 20:00:39,2,1903.6
82,53,15,2022-07-22 11:32:20,1,743.71
98,17,5,2022-07-22 10:32:52,1,2091.32
90,34,1,2022-07-22 17:23:59,1,366.71
31,19,8,2022-07-22 10:22:21,1,2139.32
42,25,12,2022-07-22 10:48:04,1,410.98
28,7,2,2022-07-22 13:11:03,3,2838.72
77,76,11,2022-07-22 19:35:27,1,1773.25
100,16,14,2022-07-22 17:20:21,1,1705.45
83,49,2,2022-07-23 13:24:56,1,478.29
81,13,5,2022-07-23 17:21:03,1,1530.65
97,6,2,2022-07-23 15:02:08,4,2549.37
65,50,8,2022-07-23 11:24:07,1,438.63
70,56,10,2022-07-23 11:27:37,1,1086.88
62,64,8,2022-07-23 08:48:34,4,2141.39
22,39,13,2022-07-23 15:05:45,3,461.6
98,41,9,2022-07-23 19:45:56,1,1479.79
98,39,12,2022-07-23 17:46:06,2,484.45
2,12,14,2022-07-23 20:20:19,1,2002.15
33,1,2,2022-07-23 13:04:04,1,2068.02
30,10,3,2022-07-23 13:21:57,1,1805.64
43,16,13,2022-07-23 08:56:45,2,1626.78
79,65,13,2022-07-23 12:06:12,1,1552.87
10,47,9,2022-07-24 08:41:22,2,633.03
52,17,11,2022-07-24 11:46:25,1,2037.44
56,26,14,2022-07-24 16:36:08,2,540.33
89,62,4,2022-07-24 08:37:35,5,2063.27
55,64,7,2022-07-24 14:40:59,1,2155.52
58,61,6,2022-07-24 12:36:55,4,2087.48
10,52,6,2022-07-24 18:01:43,1,461.71
23,49,10,2022-07-24 19:50:07,1,434.34
23,72,10,2022-07-24 18:03:41,1,2346.74
79,21,12,2022-07-24 12:10:31,2,1313.84
58,3,2,2022-07-24 09:42:58,2,2014.64
54,39,5,2022-07-24 18:48:20,1,451.24
84,31,1,2022-07-24 11:48:17,3,391.18
2,13,13,2022-07-24 19:03:34,5,1723.85
68,30,2,2022-07-24 16:11:36,2,341.02
19,74,6,2022-07-24 08:35:29,1,1703.23
11,13,14,2022-07-24 20:23:13,1,1723.85
71,30,9,2022-07-24 16:24:47,1,307.6
21,66,13,2022-07-24 14:26:47,1,1401.95
2,24,5,2022-07-24 19:14:50,1,1455.22
98,13,14,2022-07-24 12:29:14,4,1627.87
35,30,6,2022-07-25 20:57:38,1,329.62
1,24,2,2022-07-25 14:42:03,1,1509.53
59,17,14,2022-07-25 09:13:35,3,1980.19
13,48,11,2022-07-25 11:00:11,1,590.92
35,52,9,2022-07-25 11:24:33,2,488.26
96,38,4,2022-07-25 13:21:10,1,320.53
28,50,5,2022-07-25 19:39:37,4,460.72
88,6,3,2022-07-25 16:32:09,3,2635.98
55,49,1,2022-07-25 14:38:21,3,433.25
31,27,4,2022-07-25 18:39:26,1,638.91
20,43,8,2022-07-25 19:32:19,1,1564.13
78,1,3,2022-07-25 13:57:45,1,2032.89
24,45,3,2022-07-25 13:59:52,1,646.07
38,38,6,2022-07-25 11:45:30,2,317.13
46,43,9,2022-07-25 09:56:11,1,1597.51
64,43,10,2022-07-25 11:37:14,1,1514.18
86,37,2,2022-07-25 08:42:56,1,461.78
15,63,9,2022-07-26 08:53:38,3,1981.32
61,16,6,2022-07-26 15:59:51,1,1559.11
19,9,14,2022-07-26 08:04:11,1,1919.95
91,25,1,2022-07-26 13:16:52,1,430.14
1,43,3,2022-07-26 16:16:28,2,1636.09
92,64,4,2022-07-26 12:57:47,1,2022.1
58,32,2,2022-07-26 19:00:36,1,389.42
1,17,12,2022-07-26 10:14:12,3,2030.77
8,13,7,2022-07-26 20:47:44,1,1526.26
83,72,7,2022-07-26 08:58:23,1,2216.8
32,23,7,2022-07-26 15:04:22,1,1149.32
22,33,6,2022-07-26 10:34:24,1,281.71
93,53,10,2022-07-26 09:08:19,1,766.23
61,62,14,2022-07-26 19:20:00,4,1868.93
